Time (s),Energy (J)
374.63750000018626,0.001054399222446989
374.6458333339542,0.001056797355303729
374.65416666679084,0.0010644166601423422
374.66249999962747,0.0010735723852803858
374.6708333333954,0.0010632075682579512
374.6791666671634,0.0010620589458767427
374.6875,0.0010687550825849712
374.6958333328366,0.0010589428631959663
374.7041666666046,0.0010682987919850007
374.71250000037253,0.0010743408936946253
374.72083333320916,0.0010581670877698457
374.7291666660458,0.0010712316300711677
374.73749999981374,0.0010772157585137165
374.7458333335817,0.00105902063940988
374.7541666664183,0.0010669784984926878
374.76250000018626,0.0010618465791978338
374.7708333339542,0.0010339420123699483
374.77916666679084,0.0010239015983373179
374.78749999962747,0.0010344673849473907
374.7958333333954,0.0010218903097012344
374.8041666671634,0.0010277573644046356
374.8125,0.0010443758719134166
374.8208333328366,0.0010431041931227014
374.8291666666046,0.001010457014295696
374.83750000037253,0.0009911159204492037
374.84583333320916,0.0009801402125049208
374.8541666660458,0.0009489345307187591
374.86249999981374,0.0009360720316564652
374.8708333335817,0.0009503719159766888
374.8791666664183,0.0009630741835735535
374.88750000018626,0.00093740173191037
374.8958333339542,0.0009095030355936728
374.90416666679084,0.0008731328427771246
374.91249999962747,0.0008770085528269078
374.9208333333954,0.0008743246995095433
374.9291666671634,0.0008520544020171883
374.9375,0.0008572300245077713
374.9458333328366,0.0008725485046738868
374.9541666666046,0.0008470600645011928
374.96250000037253,0.0008321538326754307
374.97083333320916,0.0008417313481956512
374.9791666660458,0.0008154487743610161
374.98749999981374,0.0007982402290664936
374.9958333335817,0.0007896935649398529
375.0041666664183,0.000803478458699658
375.01250000018626,0.0008043948063019002
375.0208333339542,0.0008003636594580144
375.02916666679084,0.0007957166432746021
375.03749999962747,0.0007910633564591762
375.0458333333954,0.0007744908465738831
375.0541666671634,0.0007467454713392385
375.0625,0.0007479732380630821
375.0708333328366,0.0007547184452789679
375.0791666666046,0.0007621478200832144
375.08750000037253,0.000752795051262467
375.09583333320916,0.0007560553561418715
375.1041666660458,0.0007573573328443217
375.11249999981374,0.0007505823120368404
375.1208333335817,0.0007496822195278696
375.1291666664183,0.0007613917469626585
375.13750000018626,0.000777963954469385
375.1458333339542,0.0007759199766752545
375.15416666679084,0.0007782225621539851
375.16249999962747,0.0007831793094439377
375.1708333333954,0.0007859236487703924
375.1791666671634,0.0007904890412575583
375.1875,0.0008001610712966567
375.1958333328366,0.0008060647453689285
375.2041666666046,0.000811845344301787
375.21250000037253,0.0008157556857142367
375.22083333320916,0.000821873248874283
375.2291666660458,0.0008350003154973251
375.23749999981374,0.0008394283140802372
375.2458333335817,0.0008442054706208069
375.2541666664183,0.0008567945565403079
375.26250000018626,0.0008605842165891886
375.2708333339542,0.0008719122734603957
375.27916666679084,0.0008894617553067974
375.28749999962747,0.0008937305771539172
375.2958333333954,0.0008812918454594865
375.3041666671634,0.0008799529693561681
375.3125,0.0008940683305311836
375.3208333328366,0.000902029948875338
375.3291666666046,0.0009168384916335981
